TransactionID,AccountID,TransactionType,Amount,Date,EmployeeID
931,606,Deposit,128821.33,2022-01-20 22:16:45,10
932,911,Withdrawal,83035.41,2022-04-06 19:25:23,93
933,174,Deposit,93822.63,2021-03-28 02:11:11,239
934,585,Deposit,84031.32,2022-10-19 00:28:33,64
935,937,Deposit,35709.2,2022-08-23 19:36:25,213
936,328,Withdrawal,61566.97,2020-04-30 00:15:05,259
937,357,Deposit,114053.21,2025-03-07 06:19:39,306
938,996,Withdrawal,199292.28,2023-10-03 22:24:37,141
939,97,Withdrawal,119148.25,2023-01-23 20:42:14,79
940,272,Withdrawal,74473.96,2024-10-12 06:35:08,148
941,226,Withdrawal,106648.65,2023-11-21 19:10:11,416
942,487,Withdrawal,169355.96,2022-11-09 01:17:33,76
943,1,Withdrawal,112607.07,2024-07-12 15:00:49,102
944,92,Withdrawal,25894.56,2022-11-29 01:44:05,435
945,138,Withdrawal,48975.78,2024-03-03 17:58:40,401
946,672,Withdrawal,195363.58,2023-10-02 17:39:27,248
947,436,Withdrawal,175455.26,2024-12-21 19:29:46,412
948,56,Deposit,160777.54,2021-02-09 05:26:09,420
949,678,Withdrawal,56827.89,2021-04-28 07:40:35,366
950,212,Deposit,30321.18,2024-09-11 20:41:04,65
951,469,Deposit,82052.97,2025-01-31 23:16:38,497
952,243,Deposit,158278.18,2023-12-08 16:54:39,472
953,149,Withdrawal,121833.47,2021-11-01 15:28:39,272
954,54,Withdrawal,141370.44,2024-02-13 13:30:57,41
955,617,Deposit,111821.52,2022-07-31 05:03:51,208
956,544,Deposit,86782.48,2022-06-21 19:47:07,178
957,999,Deposit,195884.54,2021-05-14 14:09:38,424
958,4,Withdrawal,21700.57,2020-12-28 17:56:12,237
959,502,Withdrawal,121853.31,2024-06-08 14:56:48,313
960,229,Withdrawal,62671.0,2022-12-19 02:13:32,338
961,387,Withdrawal,63220.18,2023-06-25 07:25:15,433
962,175,Deposit,177092.54,2020-08-11 20:14:00,307
963,224,Deposit,45144.02,2021-08-25 15:46:40,426
964,117,Withdrawal,158637.99,2022-08-11 17:23:32,310
965,586,Deposit,128974.62,2023-06-24 09:11:06,399
966,895,Withdrawal,112479.57,2020-10-09 14:20:51,372
967,172,Deposit,32378.2,2021-07-12 16:01:39,359
968,661,Deposit,2693.83,2021-12-17 14:27:41,19
969,98,Deposit,46893.56,2021-05-12 05:19:48,405
970,883,Deposit,80457.88,2025-01-28 13:22:00,346
971,3,Withdrawal,11735.22,2025-01-16 15:29:46,248
972,424,Withdrawal,99309.97,2022-05-27 19:24:56,83
973,766,Deposit,85305.52,2021-04-21 13:03:30,490
974,621,Deposit,54474.48,2023-06-29 20:01:54,110
975,91,Deposit,24833.19,2023-02-28 01:38:00,89
976,601,Withdrawal,14274.78,2020-06-13 12:42:02,156
977,351,Withdrawal,152698.32,2021-12-06 07:51:13,93
978,63,Withdrawal,159558.14,2022-02-20 10:31:20,75
979,127,Deposit,13225.5,2021-01-12 21:45:28,162
980,450,Withdrawal,165126.02,2024-11-04 20:55:58,157
981,143,Withdrawal,85139.9,2022-08-23 21:10:10,75
982,789,Withdrawal,139414.82,2020-05-03 18:34:30,323
983,395,Withdrawal,130084.18,2021-02-02 00:30:45,464
984,721,Deposit,34091.57,2023-07-03 23:04:51,214
985,683,Withdrawal,24758.01,2021-03-31 19:49:26,406
986,214,Deposit,105900.68,2022-09-19 22:17:33,295
987,566,Deposit,14173.07,2022-11-11 03:28:11,107
988,375,Withdrawal,42552.98,2021-05-12 19:47:01,122
989,466,Deposit,95870.27,2022-10-13 01:30:51,360
990,12,Withdrawal,136492.55,2023-11-10 06:10:02,203
991,925,Deposit,141921.46,2024-06-22 17:01:33,149
992,523,Deposit,58074.52,2021-11-25 09:05:46,221
993,510,Deposit,94039.98,2023-06-25 23:34:10,174
994,87,Withdrawal,159544.13,2023-07-27 18:02:23,447
995,575,Deposit,148143.99,2022-01-12 00:53:10,392
996,609,Deposit,184608.01,2023-01-30 22:27:02,112
997,966,Deposit,4822.54,2024-07-13 17:02:13,287
998,129,Deposit,20963.03,2022-12-28 04:40:42,287
999,236,Deposit,73729.51,2022-07-31 23:27:59,225
1000,658,Deposit,166892.6,2023-12-19 22:46:33,64
1001,180,Withdrawal,107715.62,2021-06-12 09:55:19,315
1002,331,Deposit,7263.51,2024-08-22 03:50:36,108
1003,969,Withdrawal,88008.11,2021-09-16 02:13:15,58
1004,858,Withdrawal,102982.53,2021-03-10 03:54:45,460
1005,667,Deposit,189210.06,2022-12-16 00:30:29,458
1006,522,Deposit,152908.34,2021-01-29 08:48:19,449
1007,211,Deposit,192028.6,2023-09-27 20:41:18,158
1008,780,Deposit,167242.97,2020-05-10 08:19:27,90
1009,541,Deposit,178925.83,2020-07-18 02:51:46,360
1010,846,Deposit,127283.18,2024-02-11 16:41:52,110
1011,916,Deposit,138873.25,2024-12-31 09:22:56,266
1012,565,Deposit,26232.79,2023-09-05 20:13:03,56
1013,502,Withdrawal,183027.53,2021-11-22 08:07:23,478
1014,157,Withdrawal,146799.81,2023-03-03 19:45:47,166
1015,524,Withdrawal,65899.79,2021-12-21 07:33:48,331
1016,989,Deposit,47451.51,2024-04-15 02:28:13,151
1017,106,Deposit,76529.55,2021-12-25 01:19:13,447
1018,347,Withdrawal,67977.09,2020-09-12 08:00:55,43
1019,327,Withdrawal,133423.69,2023-05-27 18:29:15,184
1020,770,Withdrawal,96004.16,2020-04-30 03:08:29,416
1021,821,Deposit,117623.87,2022-11-01 10:18:00,405
1022,909,Deposit,122648.67,2021-08-26 00:16:27,426
1023,236,Deposit,184697.92,2021-07-24 11:11:16,219
1024,297,Withdrawal,194985.94,2023-04-10 01:39:22,304
1025,487,Deposit,113710.18,2023-08-30 08:56:41,394
1026,217,Withdrawal,57081.25,2021-03-13 01:22:15,39
1027,937,Deposit,104660.01,2022-12-30 03:35:16,162
1028,513,Deposit,105422.77,2021-02-21 11:04:14,85
1029,140,Withdrawal,93951.21,2021-07-23 09:43:09,83
1030,802,Deposit,164933.58,2021-02-09 01:41:34,343
1031,707,Deposit,94280.76,2021-04-16 04:15:11,164
1032,88,Deposit,184692.04,2025-01-05 20:39:12,75
1033,889,Deposit,21231.11,2021-01-28 03:51:59,486
1034,135,Withdrawal,138704.47,2020-09-01 14:43:16,101
1035,453,Withdrawal,109420.84,2020-12-03 11:46:56,271
1036,317,Withdrawal,105336.92,2024-02-08 09:37:39,376
1037,152,Deposit,144366.36,2025-03-09 21:07:04,274
1038,236,Withdrawal,131767.36,2020-08-08 06:40:35,122
1039,61,Deposit,198313.64,2022-07-04 15:20:33,211
1040,312,Withdrawal,118122.4,2024-09-14 02:35:46,413
1041,923,Withdrawal,27058.87,2024-05-05 13:48:56,253
1042,157,Withdrawal,142628.14,2023-04-27 04:27:31,365
1043,113,Deposit,170153.74,2024-04-02 08:19:13,223
1044,445,Withdrawal,42415.06,2023-09-02 05:18:16,23
1045,641,Deposit,43923.37,2024-06-16 02:33:04,4
1046,637,Withdrawal,132573.61,2021-03-31 20:28:07,483
1047,692,Deposit,114165.81,2023-08-15 18:51:03,431
1048,404,Withdrawal,88340.35,2022-09-25 12:19:18,207
1049,30,Deposit,16583.0,2023-05-20 06:37:53,455
1050,331,Withdrawal,199948.04,2024-02-15 21:26:57,377
1051,40,Deposit,142680.75,2021-02-04 15:37:17,424
1052,136,Withdrawal,157553.22,2022-08-13 17:42:06,69
1053,690,Deposit,98523.68,2023-06-10 21:49:43,347
1054,513,Deposit,48903.43,2021-01-31 09:38:35,79
1055,120,Withdrawal,108764.76,2020-11-27 16:01:06,304
1056,408,Withdrawal,139206.87,2025-02-13 19:41:10,293
1057,595,Withdrawal,157108.02,2020-07-23 17:32:51,317
1058,795,Withdrawal,108702.92,2024-06-13 16:24:22,223
1059,945,Deposit,19809.03,2024-07-07 21:43:56,171
1060,965,Withdrawal,136120.38,2021-05-02 01:13:41,22
1061,899,Withdrawal,175100.87,2020-06-10 01:59:46,315
1062,462,Withdrawal,168419.76,2022-06-02 16:49:09,202
1063,652,Deposit,62220.05,2023-03-26 13:12:34,363
1064,65,Deposit,115066.58,2024-07-08 13:30:42,96
1065,60,Withdrawal,79222.58,2021-07-02 08:02:42,327
1066,380,Deposit,94858.78,2023-11-24 21:49:44,69
1067,956,Deposit,102365.49,2021-08-05 02:50:27,416
1068,476,Withdrawal,31882.51,2021-08-28 19:32:01,387
1069,751,Withdrawal,109570.19,2023-11-01 07:37:19,258
1070,578,Deposit,69128.08,2020-12-01 07:43:38,478
1071,436,Deposit,79351.74,2020-10-17 11:52:56,27
1072,140,Deposit,95985.23,2020-09-28 03:09:16,74
1073,775,Withdrawal,97034.71,2021-01-03 11:56:50,347
1074,302,Withdrawal,116153.95,2023-10-07 23:49:48,161
1075,777,Withdrawal,176517.26,2025-02-19 16:17:56,228
1076,541,Withdrawal,190370.71,2023-11-20 19:15:01,24
1077,394,Deposit,35242.86,2023-08-11 20:12:52,151
1078,770,Deposit,145878.71,2024-06-29 05:23:12,287
1079,567,Withdrawal,59589.09,2022-04-18 18:31:30,192
1080,253,Withdrawal,79857.34,2020-06-14 00:38:32,244
1081,960,Withdrawal,88332.35,2022-05-21 21:40:08,345
1082,83,Deposit,186577.62,2022-04-10 23:36:22,499
1083,982,Withdrawal,115957.62,2020-10-29 14:12:24,475
1084,863,Withdrawal,159821.99,2024-09-02 00:19:01,362
1085,94,Withdrawal,27488.34,2020-11-21 19:01:46,169
1086,590,Withdrawal,115317.68,2022-10-03 14:39:27,15
1087,874,Withdrawal,41797.32,2021-01-14 08:39:35,329
1088,976,Deposit,96254.92,2020-04-17 19:59:23,333
1089,6,Deposit,45613.49,2021-11-23 18:52:23,455
1090,780,Withdrawal,93534.99,2021-10-18 01:25:50,338
1091,778,Deposit,59889.32,2024-07-26 23:32:27,207
1092,173,Deposit,142983.33,2022-02-26 20:39:24,463
1093,802,Deposit,181269.38,2024-08-01 11:51:29,480
1094,473,Deposit,174989.53,2025-02-08 11:18:45,241
1095,855,Withdrawal,138239.16,2021-06-19 15:12:28,229
1096,231,Deposit,158442.33,2023-08-13 03:13:27,431
1097,322,Withdrawal,125443.55,2020-08-07 17:24:23,457
1098,499,Deposit,107148.79,2023-06-24 11:47:41,155
1099,72,Withdrawal,74848.25,2023-10-05 16:27:04,52
1100,446,Deposit,81485.92,2020-08-14 20:04:06,434
1101,98,Withdrawal,84854.69,2024-08-20 23:11:16,15
1102,105,Deposit,159465.36,2022-09-03 18:30:26,128
1103,768,Withdrawal,165507.39,2022-06-29 15:44:46,356
1104,378,Withdrawal,101730.29,2024-10-18 20:20:17,387
1105,735,Withdrawal,166543.55,2022-07-27 09:16:16,71
1106,135,Deposit,189308.94,2024-12-21 14:49:26,421
1107,88,Deposit,44221.69,2022-12-15 10:57:42,369
1108,382,Withdrawal,48598.62,2020-10-07 10:19:35,352
1109,581,Deposit,2020.2,2020-11-27 17:36:06,135
1110,138,Deposit,65039.16,2021-09-17 08:52:27,319
1111,299,Withdrawal,79859.11,2023-07-06 08:59:29,120
1112,860,Deposit,114832.55,2020-09-16 05:46:11,103
1113,322,Deposit,34854.86,2025-01-07 16:38:00,426
1114,351,Withdrawal,87221.57,2025-01-08 08:18:37,223
1115,765,Withdrawal,129798.41,2020-06-20 07:45:07,359
1116,807,Deposit,136107.0,2024-06-17 13:53:07,287
1117,387,Deposit,95396.06,2024-10-24 13:02:32,400
1118,538,Withdrawal,80884.31,2020-10-19 22:22:54,39
1119,428,Withdrawal,180411.85,2023-02-08 11:08:13,318
1120,848,Deposit,183545.21,2022-06-12 08:39:49,179
1121,573,Deposit,138660.44,2021-10-09 06:10:50,236
1122,22,Withdrawal,66047.92,2020-09-01 06:15:19,278
1123,210,Deposit,193628.68,2021-06-08 10:35:29,105
1124,268,Deposit,70242.59,2020-11-10 08:57:54,306
1125,702,Deposit,73754.37,2022-02-18 22:44:18,252
1126,557,Deposit,46251.15,2024-02-06 04:26:04,213
1127,606,Deposit,18985.26,2022-05-05 05:09:09,416
1128,936,Withdrawal,110318.62,2025-02-16 14:07:20,351
1129,260,Deposit,143866.18,2022-09-30 14:49:33,351
1130,252,Withdrawal,99279.18,2023-12-24 15:01:43,64
1131,992,Deposit,173689.41,2023-06-07 09:25:32,219
1132,322,Withdrawal,69277.59,2020-08-13 15:06:58,405
1133,397,Withdrawal,109016.08,2020-07-21 02:55:41,97
1134,358,Deposit,101535.37,2024-12-03 06:22:19,107
1135,282,Deposit,119662.81,2021-11-18 02:07:58,99
1136,248,Deposit,36128.6,2020-05-22 00:14:59,82
1137,222,Withdrawal,32041.01,2023-05-14 16:04:57,95
1138,947,Withdrawal,74363.66,2024-06-20 16:16:12,442
1139,976,Withdrawal,55134.71,2023-12-09 05:40:42,17
1140,643,Withdrawal,48645.73,2023-04-07 23:42:52,268
1141,910,Deposit,173652.23,2022-09-15 00:37:42,32
1142,868,Withdrawal,121752.46,2024-01-01 14:14:07,358
1143,895,Deposit,10902.12,2022-03-28 03:16:29,410
1144,358,Withdrawal,161583.45,2020-07-09 03:50:28,476
1145,666,Withdrawal,18704.28,2022-12-21 19:49:07,34
1146,497,Withdrawal,107852.28,2021-08-06 21:53:27,21
1147,225,Deposit,69685.28,2024-09-15 21:21:06,355
1148,576,Withdrawal,152125.38,2023-07-06 15:33:40,266
1149,766,Deposit,117228.72,2024-10-02 14:15:51,259
1150,699,Withdrawal,110024.73,2024-05-13 01:08:47,212
1151,207,Deposit,19113.02,2024-07-13 22:22:24,402
1152,195,Deposit,35266.04,2021-02-01 18:35:05,400
1153,437,Deposit,116135.21,2021-04-09 03:14:20,391
1154,360,Withdrawal,54394.63,2023-12-12 18:05:55,395
1155,216,Deposit,23027.03,2023-05-20 23:43:30,86
1156,481,Deposit,145533.79,2024-12-10 17:21:31,39
1157,660,Deposit,138478.04,2022-03-02 04:52:59,340
1158,957,Withdrawal,42500.96,2021-11-27 18:28:23,228
1159,209,Withdrawal,34343.19,2025-03-02 23:34:21,141
1160,351,Deposit,195421.6,2024-08-13 00:02:38,334
1161,388,Deposit,148351.02,2022-02-03 22:30:42,251
1162,661,Deposit,84736.55,2024-01-05 07:40:52,13
1163,162,Deposit,1479.93,2024-02-08 11:24:16,72
1164,677,Withdrawal,80535.11,2024-03-29 03:17:10,384
1165,284,Withdrawal,32977.82,2023-04-01 13:09:56,407
1166,168,Withdrawal,167300.71,2024-02-04 18:27:36,329
1167,536,Deposit,77811.41,2020-06-22 04:55:12,132
1168,979,Deposit,139808.05,2020-07-02 16:50:42,487
1169,980,Deposit,94363.38,2022-11-24 01:00:17,98
1170,392,Deposit,115513.43,2021-11-29 12:03:40,297
1171,958,Deposit,11657.28,2023-09-15 14:52:00,489
1172,103,Deposit,84828.76,2021-04-17 21:43:24,38
1173,417,Withdrawal,69882.19,2022-07-27 02:27:18,197
1174,917,Withdrawal,162412.77,2025-02-24 18:59:23,80
1175,943,Deposit,49807.7,2023-05-05 22:05:59,316
1176,845,Deposit,177956.71,2021-04-19 22:48:23,299
1177,75,Deposit,52939.39,2024-04-11 20:25:51,33
1178,948,Deposit,59633.37,2024-11-05 04:44:54,51
1179,437,Deposit,139736.7,2021-10-22 01:11:10,39
1180,989,Withdrawal,138216.42,2022-06-08 10:07:55,492
1181,145,Withdrawal,118169.5,2023-07-21 21:17:51,215
1182,737,Deposit,116613.6,2023-11-16 14:15:16,438
1183,134,Deposit,70348.98,2022-02-15 05:35:19,206
1184,589,Deposit,848.42,2024-06-09 06:17:39,166
1185,319,Deposit,148925.13,2020-12-31 22:14:41,206
1186,450,Withdrawal,157944.82,2021-06-07 08:10:46,227
1187,521,Withdrawal,181748.71,2022-02-08 06:08:59,203
1188,813,Deposit,27883.56,2023-06-07 09:12:35,162
1189,892,Withdrawal,167529.63,2025-02-21 12:24:27,85
1190,278,Withdrawal,43557.04,2025-03-17 01:24:31,444
1191,551,Withdrawal,43894.27,2020-10-29 18:29:25,307
1192,379,Deposit,830.81,2021-04-27 17:08:13,403
1193,75,Withdrawal,69629.39,2021-02-18 10:43:25,235
1194,702,Deposit,137412.54,2023-11-30 18:28:24,103
1195,424,Withdrawal,119212.31,2023-11-22 05:18:21,463
1196,575,Withdrawal,765.58,2024-07-04 23:54:49,495
1197,888,Withdrawal,77704.54,2021-02-12 14:31:36,384
1198,633,Deposit,41435.24,2024-10-15 04:05:23,58
1199,932,Withdrawal,158991.3,2025-03-12 01:36:46,203
1200,962,Withdrawal,54234.77,2021-07-20 12:23:22,11
1201,358,Withdrawal,57963.02,2024-12-27 16:44:02,262
1202,52,Deposit,117117.73,2025-02-14 04:11:52,388
1203,265,Withdrawal,43888.47,2022-05-15 13:13:15,223
1204,309,Withdrawal,79600.83,2022-04-03 12:09:34,270
1205,111,Deposit,90758.28,2024-05-31 18:12:48,92
1206,112,Withdrawal,169616.12,2021-06-24 19:23:50,78
1207,272,Withdrawal,38255.7,2022-06-26 12:43:05,74
1208,924,Withdrawal,12983.15,2021-06-22 02:04:07,397
1209,504,Withdrawal,37725.35,2020-05-30 01:48:53,429
1210,33,Withdrawal,145661.86,2023-06-01 10:04:34,372
1211,782,Withdrawal,99650.11,2025-03-12 13:42:19,51
1212,323,Deposit,35928.94,2023-06-21 16:32:54,203
1213,54,Deposit,6574.41,2022-04-08 06:30:42,132
1214,632,Withdrawal,82718.79,2023-05-28 05:15:59,115
1215,84,Deposit,88070.6,2022-08-05 02:21:12,182
1216,856,Withdrawal,171436.42,2022-01-07 22:21:24,130
1217,121,Withdrawal,58749.8,2024-01-20 04:12:55,464
1218,11,Deposit,91292.26,2023-07-01 16:54:56,38
1219,193,Withdrawal,157143.69,2023-10-27 05:57:48,307
1220,371,Withdrawal,84157.21,2023-06-05 23:09:29,330
1221,512,Deposit,159380.36,2023-05-28 09:10:02,420
1222,126,Deposit,122549.96,2025-01-06 22:52:03,199
1223,938,Deposit,186708.81,2021-10-28 12:53:56,102
1224,950,Withdrawal,129891.15,2020-08-14 20:06:39,461
1225,993,Deposit,128775.28,2022-10-26 05:49:01,80
1226,222,Deposit,87768.03,2021-03-21 09:29:05,439
1227,738,Withdrawal,2659.24,2021-11-24 19:20:21,347
1228,649,Deposit,47594.69,2023-05-13 00:15:10,421
1229,774,Withdrawal,189450.9,2020-12-25 16:15:26,328
1230,943,Withdrawal,83304.11,2024-02-26 01:53:35,37
1231,183,Deposit,93854.03,2022-02-05 16:47:04,183
1232,514,Withdrawal,118472.48,2020-08-04 16:45:31,430
1233,574,Deposit,108453.24,2021-08-02 12:43:24,277
1234,800,Withdrawal,18413.86,2023-06-22 05:53:13,302
1235,599,Withdrawal,94287.44,2022-04-21 19:45:08,302
1236,778,Withdrawal,177412.29,2024-08-07 23:55:31,249
1237,504,Deposit,30664.0,2021-12-15 22:56:43,117
1238,685,Deposit,87914.13,2023-12-28 21:23:38,384
1239,968,Withdrawal,92961.51,2021-04-24 22:48:33,360
1240,438,Deposit,141539.37,2022-01-02 17:52:29,187
1241,175,Deposit,142348.76,2021-09-10 12:07:02,453
1242,864,Deposit,40257.87,2021-08-20 08:22:15,286
1243,272,Deposit,92248.78,2022-01-21 10:44:21,157
1244,943,Withdrawal,149818.19,2022-09-07 21:22:05,353
1245,177,Deposit,130457.42,2023-06-05 16:31:14,60
1246,182,Withdrawal,127397.49,2022-11-20 07:22:05,83
1247,679,Withdrawal,176114.57,2023-07-13 01:32:32,246
1248,51,Withdrawal,116248.46,2023-09-19 07:35:35,484
1249,79,Deposit,122887.77,2024-02-09 23:02:01,196
1250,148,Deposit,123325.22,2022-10-22 23:01:58,24
1251,893,Withdrawal,170442.96,2024-02-18 20:23:27,348
1252,859,Deposit,15910.05,2023-09-19 12:35:03,357
1253,425,Withdrawal,167156.31,2021-11-18 15:15:21,462
1254,527,Withdrawal,181244.12,2020-06-30 02:54:06,37
1255,930,Withdrawal,38401.66,2024-10-06 05:24:36,423
1256,674,Deposit,190470.98,2021-07-26 06:01:06,98
1257,498,Withdrawal,64625.04,2021-07-06 01:55:26,348
1258,211,Deposit,179927.53,2024-06-18 15:23:49,12
1259,83,Deposit,129244.12,2020-04-22 12:55:19,283
1260,158,Withdrawal,141268.94,2023-08-16 16:59:35,251
1261,738,Deposit,168147.27,2023-04-06 11:33:14,261
1262,896,Withdrawal,162599.46,2024-06-13 14:56:21,292
1263,391,Deposit,91917.14,2020-03-21 10:09:38,184
1264,210,Withdrawal,89383.43,2022-05-01 22:30:06,390
1265,44,Deposit,99641.18,2023-05-27 14:30:24,337
1266,117,Withdrawal,173797.95,2024-01-31 02:25:30,407
1267,973,Deposit,3229.5,2020-11-05 23:04:05,217
1268,85,Withdrawal,46247.41,2024-10-03 12:27:17,67
1269,609,Deposit,64212.74,2024-08-03 05:46:31,334
1270,255,Withdrawal,66196.93,2023-04-09 02:13:36,480
1271,9,Deposit,121508.9,2023-02-01 04:18:09,185
1272,340,Withdrawal,124958.72,2025-01-04 10:09:13,195
1273,976,Deposit,65693.14,2022-10-03 08:25:14,272
1274,923,Deposit,61038.91,2021-06-02 23:33:31,193
1275,630,Deposit,11918.32,2023-10-09 05:33:21,108
1276,157,Deposit,151542.3,2023-03-22 11:34:09,145
1277,17,Withdrawal,6562.7,2020-08-12 05:12:14,33
1278,144,Deposit,197413.88,2024-07-10 04:25:37,487
1279,734,Withdrawal,188626.34,2023-08-22 08:44:59,180
1280,433,Withdrawal,123554.51,2020-11-10 20:14:36,387
1281,117,Deposit,147929.33,2023-03-03 05:11:02,396
1282,707,Withdrawal,167940.91,2023-12-19 21:34:51,333
1283,652,Withdrawal,107896.94,2023-12-18 07:58:44,319
1284,431,Deposit,56215.85,2022-03-02 00:49:47,260
1285,871,Withdrawal,130592.78,2025-01-04 13:43:11,157
1286,738,Deposit,125511.59,2022-08-17 13:31:40,408
1287,835,Deposit,107610.47,2024-11-18 01:04:34,124
1288,471,Deposit,100239.61,2025-01-23 06:03:07,149
1289,500,Withdrawal,148845.97,2021-09-16 20:01:17,189
1290,641,Withdrawal,104664.39,2023-10-02 22:15:57,133
1291,581,Withdrawal,73396.51,2022-01-27 20:35:52,393
1292,505,Deposit,163625.45,2022-03-26 22:21:43,475
1293,398,Withdrawal,8773.26,2021-08-24 01:52:31,141
1294,526,Withdrawal,164901.41,2020-05-21 03:34:32,414
1295,885,Withdrawal,76801.95,2020-05-26 13:43:25,476
1296,17,Withdrawal,29815.87,2021-04-07 05:22:25,311
1297,74,Deposit,185207.48,2023-02-25 10:04:36,289
1298,730,Deposit,60946.57,2021-12-23 08:15:02,466
1299,369,Deposit,152336.91,2024-05-15 11:00:05,285
1300,288,Withdrawal,44640.28,2021-11-17 04:56:56,148
1301,855,Withdrawal,57007.75,2020-11-05 06:29:17,149
1302,893,Withdrawal,16288.82,2021-07-21 23:02:34,498
1303,605,Withdrawal,35698.64,2024-11-30 12:34:41,498
1304,617,Withdrawal,112140.26,2022-09-12 22:07:51,297
1305,803,Withdrawal,62716.41,2021-11-22 09:40:52,458
1306,727,Withdrawal,128472.73,2023-09-29 07:21:26,54
1307,849,Withdrawal,174870.85,2024-04-23 22:22:57,484
1308,307,Deposit,49950.28,2021-08-24 12:54:01,235
1309,573,Withdrawal,178584.03,2020-04-23 04:28:19,159
1310,951,Deposit,173038.98,2023-03-20 13:08:49,438
1311,314,Deposit,33753.04,2020-03-19 02:21:02,326
1312,467,Deposit,66269.3,2022-07-12 14:50:10,266
1313,613,Deposit,184417.81,2023-06-08 23:13:19,157
1314,678,Withdrawal,106517.16,2023-02-08 12:52:02,467
1315,959,Withdrawal,160521.08,2022-12-16 20:55:33,89
1316,882,Deposit,41364.57,2022-06-18 16:03:33,143
1317,703,Withdrawal,79373.53,2023-02-18 07:03:17,104
1318,955,Deposit,84917.93,2023-01-21 06:04:37,120
1319,996,Deposit,42201.35,2022-05-03 16:44:14,397
1320,843,Deposit,161773.5,2023-03-24 03:31:15,343
1321,927,Deposit,164189.68,2022-03-27 08:33:59,329
1322,927,Deposit,48894.52,2020-08-10 03:41:01,330
1323,271,Withdrawal,65868.61,2021-07-24 21:27:25,151
1324,38,Withdrawal,74499.51,2022-06-12 06:09:31,74
1325,772,Deposit,28949.43,2023-05-05 10:57:21,295
1326,974,Withdrawal,48157.69,2022-12-07 21:15:41,123
1327,549,Withdrawal,100331.45,2023-04-19 22:18:05,467
1328,776,Withdrawal,18200.58,2022-08-23 17:58:07,226
1329,165,Withdrawal,151292.48,2020-07-02 00:34:06,427
1330,21,Deposit,17764.0,2022-01-01 16:25:47,117
1331,127,Deposit,179644.42,2021-09-11 02:23:28,277
1332,895,Deposit,135150.67,2023-10-25 16:27:47,89
1333,67,Withdrawal,72868.1,2023-05-11 17:07:41,499
1334,830,Deposit,142162.55,2022-08-26 06:04:50,203
1335,297,Deposit,154401.22,2022-08-05 23:47:12,297
1336,873,Deposit,167542.69,2023-03-21 02:39:38,401
1337,323,Deposit,80631.9,2024-03-08 15:47:45,373
1338,436,Deposit,115373.55,2023-08-12 22:04:58,340
1339,499,Deposit,58939.68,2020-08-11 19:21:12,45
1340,265,Deposit,2780.1,2023-04-20 23:06:44,468
1341,292,Withdrawal,67304.54,2024-09-17 22:22:37,428
1342,782,Deposit,130459.12,2021-12-16 18:44:24,248
1343,956,Withdrawal,33836.0,2020-05-06 23:03:46,75
1344,174,Withdrawal,100391.59,2023-09-06 05:35:49,482
1345,74,Withdrawal,106838.36,2020-09-01 07:31:10,384
1346,137,Deposit,117452.2,2021-04-02 23:03:43,61
1347,897,Deposit,26356.81,2020-12-12 23:03:19,445
1348,227,Withdrawal,5828.27,2024-12-19 08:25:30,123
1349,702,Withdrawal,30514.22,2020-06-26 08:16:35,4
1350,147,Deposit,197673.44,2020-04-21 07:00:21,415
1351,106,Deposit,71002.12,2023-04-18 22:23:12,390
1352,986,Deposit,106758.81,2022-07-20 19:06:34,292
1353,480,Deposit,106991.48,2021-11-25 11:20:42,316
1354,532,Deposit,146429.46,2023-01-30 04:06:32,7
1355,858,Deposit,149393.04,2023-02-09 05:20:25,134
1356,436,Withdrawal,8639.24,2023-04-11 15:18:48,446
1357,16,Deposit,8738.72,2021-12-10 21:30:34,122
1358,981,Deposit,167200.94,2023-06-13 13:50:08,276
1359,167,Deposit,33024.12,2024-06-27 23:02:25,10
1360,77,Deposit,63455.22,2023-09-23 04:48:19,90
1361,575,Withdrawal,94222.42,2024-08-28 04:22:49,410
1362,893,Deposit,167706.87,2022-07-22 00:08:57,235
1363,716,Withdrawal,170391.27,2023-09-27 10:45:21,22
1364,684,Withdrawal,132969.54,2025-03-13 12:07:47,23
1365,564,Withdrawal,142296.29,2024-12-09 05:36:25,350
1366,233,Deposit,7427.06,2020-11-18 03:58:23,250
1367,297,Withdrawal,42195.13,2024-03-23 07:03:44,363
1368,835,Withdrawal,158905.0,2021-03-14 18:31:25,331
1369,586,Withdrawal,158576.24,2022-01-21 11:36:08,240
1370,936,Deposit,124568.11,2021-09-30 21:19:47,484
1371,141,Deposit,129969.21,2022-01-16 08:39:02,437
1372,120,Deposit,30567.37,2023-12-30 15:01:01,468
1373,776,Deposit,99582.03,2020-08-14 10:05:08,47
1374,716,Deposit,142722.82,2023-09-23 16:44:14,221
1375,362,Deposit,23511.02,2021-05-08 04:53:27,99
1376,655,Deposit,186643.12,2022-02-16 07:40:25,221
1377,28,Deposit,173058.65,2023-10-09 17:54:15,79
1378,898,Deposit,68998.29,2021-08-22 21:33:06,442
1379,232,Withdrawal,25806.16,2022-06-16 02:23:55,476
1380,178,Deposit,68316.29,2020-12-27 02:47:09,231
1381,536,Withdrawal,58942.17,2020-08-24 07:24:43,241
1382,303,Deposit,187226.99,2023-03-09 17:40:14,353
1383,254,Withdrawal,150725.48,2020-04-03 23:50:04,8
